location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,-0.02253599111571626,-0.014388336774376264,-0.024091000831213433,-0.007777910854089026,35,pakistan
