location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.3299197280148918,0.34202469202270547,0.3335659819801037,0.35046340829334194,244,pakistan
