location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.07731763897835157,0.08553415129703992,0.0804329709155295,0.0909646956981742,94,pakistan
