outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_249,40.0,Female,2,ethiopia,9.194585786810276
neonatal_sepsis,draw_249,40.0,Male,2,ethiopia,7.86232768856371
neonatal_sepsis,draw_249,40.0,Female,3,ethiopia,12.081244149865553
neonatal_sepsis,draw_249,40.0,Male,3,ethiopia,11.054508509736527
neonatal_sepsis,draw_249,40.11011,Female,2,ethiopia,9.210718231475656
neonatal_sepsis,draw_249,40.11011,Male,2,ethiopia,7.878257684722028
neonatal_sepsis,draw_249,40.11011,Female,3,ethiopia,12.091497540196025
neonatal_sepsis,draw_249,40.11011,Male,3,ethiopia,11.066872372846627
neonatal_sepsis,draw_249,40.22022,Female,2,ethiopia,9.226802513514388
neonatal_sepsis,draw_249,40.22022,Male,2,ethiopia,7.894159220321385
neonatal_sepsis,draw_249,40.22022,Female,3,ethiopia,12.101677225306016
neonatal_sepsis,draw_249,40.22022,Male,3,ethiopia,11.079173253485612
neonatal_sepsis,draw_249,40.33033,Female,2,ethiopia,9.242847529442388
neonatal_sepsis,draw_249,40.33033,Male,2,ethiopia,7.910038886864261
neonatal_sepsis,draw_249,40.33033,Female,3,ethiopia,12.111783357265592
neonatal_sepsis,draw_249,40.33033,Male,3,ethiopia,11.091416159786332
neonatal_sepsis,draw_249,40.44044,Female,2,ethiopia,9.258843068536853
neonatal_sepsis,draw_249,40.44044,Male,2,ethiopia,7.925889515109709
neonatal_sepsis,draw_249,40.44044,Female,3,ethiopia,12.12180957183743
neonatal_sepsis,draw_249,40.44044,Male,3,ethiopia,11.103594515475828
neonatal_sepsis,draw_249,40.55055,Female,2,ethiopia,9.274786606641893
neonatal_sepsis,draw_249,40.55055,Male,2,ethiopia,7.941711647136727
neonatal_sepsis,draw_249,40.55055,Female,3,ethiopia,12.131756675631692
neonatal_sepsis,draw_249,40.55055,Male,3,ethiopia,11.115709201648853
neonatal_sepsis,draw_249,40.66066,Female,2,ethiopia,9.290681360038757
neonatal_sepsis,draw_249,40.66066,Male,2,ethiopia,7.957498208508667
neonatal_sepsis,draw_249,40.66066,Female,3,ethiopia,12.141619778296397
neonatal_sepsis,draw_249,40.66066,Male,3,ethiopia,11.127752026702376
neonatal_sepsis,draw_249,40.77077,Female,2,ethiopia,9.30652011225655
neonatal_sepsis,draw_249,40.77077,Male,2,ethiopia,7.973248390440574
neonatal_sepsis,draw_249,40.77077,Female,3,ethiopia,12.151395476343755
neonatal_sepsis,draw_249,40.77077,Male,3,ethiopia,11.139720010297832
neonatal_sepsis,draw_249,40.88088,Female,2,ethiopia,9.322309418363039
neonatal_sepsis,draw_249,40.88088,Male,2,ethiopia,7.988961585009573
neonatal_sepsis,draw_249,40.88088,Female,3,ethiopia,12.161088299920417
neonatal_sepsis,draw_249,40.88088,Male,3,ethiopia,11.151614366247347
neonatal_sepsis,draw_249,40.99099,Female,2,ethiopia,9.338045940156096
neonatal_sepsis,draw_249,40.99099,Male,2,ethiopia,8.00464386743541
neonatal_sepsis,draw_249,40.99099,Female,3,ethiopia,12.170697209980823
neonatal_sepsis,draw_249,40.99099,Male,3,ethiopia,11.163440033530673
neonatal_sepsis,draw_249,41.1011,Female,2,ethiopia,9.353725559477061
neonatal_sepsis,draw_249,41.1011,Male,2,ethiopia,8.020287642729423
neonatal_sepsis,draw_249,41.1011,Female,3,ethiopia,12.180220396811608
neonatal_sepsis,draw_249,41.1011,Male,3,ethiopia,11.175190267677298
neonatal_sepsis,draw_249,41.21121,Female,2,ethiopia,9.36934978206245
neonatal_sepsis,draw_249,41.21121,Male,2,ethiopia,8.035897052018997
neonatal_sepsis,draw_249,41.21121,Female,3,ethiopia,12.189657669531757
neonatal_sepsis,draw_249,41.21121,Male,3,ethiopia,11.186869313399395
neonatal_sepsis,draw_249,41.32132,Female,2,ethiopia,9.384917655089177
neonatal_sepsis,draw_249,41.32132,Male,2,ethiopia,8.051469894019068
neonatal_sepsis,draw_249,41.32132,Female,3,ethiopia,12.199008829499212
neonatal_sepsis,draw_249,41.32132,Male,3,ethiopia,11.198474916822377
neonatal_sepsis,draw_249,41.43143,Female,2,ethiopia,9.400424324765407
neonatal_sepsis,draw_249,41.43143,Male,2,ethiopia,8.067009029749737
neonatal_sepsis,draw_249,41.43143,Female,3,ethiopia,12.208271343984919
neonatal_sepsis,draw_249,41.43143,Male,3,ethiopia,11.210009098862008
neonatal_sepsis,draw_249,41.54154,Female,2,ethiopia,9.415878920224474
neonatal_sepsis,draw_249,41.54154,Male,2,ethiopia,8.082511924600684
neonatal_sepsis,draw_249,41.54154,Female,3,ethiopia,12.217449037235065
neonatal_sepsis,draw_249,41.54154,Male,3,ethiopia,11.221469739855666
neonatal_sepsis,draw_249,41.65165,Female,2,ethiopia,9.43127288573289
neonatal_sepsis,draw_249,41.65165,Male,2,ethiopia,8.09798013179476
neonatal_sepsis,draw_249,41.65165,Female,3,ethiopia,12.22654015743086
neonatal_sepsis,draw_249,41.65165,Male,3,ethiopia,11.232858309255645
neonatal_sepsis,draw_249,41.76176,Female,2,ethiopia,9.446613441716524
neonatal_sepsis,draw_249,41.76176,Male,2,ethiopia,8.113405858173683
neonatal_sepsis,draw_249,41.76176,Female,3,ethiopia,12.23554267361288
neonatal_sepsis,draw_249,41.76176,Male,3,ethiopia,11.244164486586776
neonatal_sepsis,draw_249,41.87187,Female,2,ethiopia,9.461896621172228
neonatal_sepsis,draw_249,41.87187,Male,2,ethiopia,8.128792173052963
neonatal_sepsis,draw_249,41.87187,Female,3,ethiopia,12.244460171694215
neonatal_sepsis,draw_249,41.87187,Male,3,ethiopia,11.255394140400327
neonatal_sepsis,draw_249,41.98198,Female,2,ethiopia,9.4771131572521
neonatal_sepsis,draw_249,41.98198,Male,2,ethiopia,8.144137342473389
neonatal_sepsis,draw_249,41.98198,Female,3,ethiopia,12.253286693923188
neonatal_sepsis,draw_249,41.98198,Male,3,ethiopia,11.266545214404449
neonatal_sepsis,draw_249,42.09209,Female,2,ethiopia,9.492274657210933
neonatal_sepsis,draw_249,42.09209,Male,2,ethiopia,8.15944218828291
neonatal_sepsis,draw_249,42.09209,Female,3,ethiopia,12.262022455662033
neonatal_sepsis,draw_249,42.09209,Male,3,ethiopia,11.277616725159511
neonatal_sepsis,draw_249,42.2022,Female,2,ethiopia,9.507377615078134
neonatal_sepsis,draw_249,42.2022,Male,2,ethiopia,8.17470731094307
neonatal_sepsis,draw_249,42.2022,Female,3,ethiopia,12.270666675807597
neonatal_sepsis,draw_249,42.2022,Male,3,ethiopia,11.28860832297409
neonatal_sepsis,draw_249,42.31231,Female,2,ethiopia,9.522412420723915
neonatal_sepsis,draw_249,42.31231,Male,2,ethiopia,8.18993301276458
neonatal_sepsis,draw_249,42.31231,Female,3,ethiopia,12.279218965564727
neonatal_sepsis,draw_249,42.31231,Male,3,ethiopia,11.299521534284922
neonatal_sepsis,draw_249,42.42242,Female,2,ethiopia,9.53738161268032
neonatal_sepsis,draw_249,42.42242,Male,2,ethiopia,8.205113658202078
neonatal_sepsis,draw_249,42.42242,Female,3,ethiopia,12.287674611020776
neonatal_sepsis,draw_249,42.42242,Male,3,ethiopia,11.310349226218651
neonatal_sepsis,draw_249,42.53253,Female,2,ethiopia,9.55227062809454
neonatal_sepsis,draw_249,42.53253,Male,2,ethiopia,8.220243365336641
neonatal_sepsis,draw_249,42.53253,Female,3,ethiopia,12.296022745887191
neonatal_sepsis,draw_249,42.53253,Male,3,ethiopia,11.321084703369689
neonatal_sepsis,draw_249,42.64264,Female,2,ethiopia,9.567090306192425
neonatal_sepsis,draw_249,42.64264,Male,2,ethiopia,8.235320594889645
neonatal_sepsis,draw_249,42.64264,Female,3,ethiopia,12.304268651609625
neonatal_sepsis,draw_249,42.64264,Male,3,ethiopia,11.33172877207767
neonatal_sepsis,draw_249,42.75275,Female,2,ethiopia,9.581832362505136
neonatal_sepsis,draw_249,42.75275,Male,2,ethiopia,8.25033939456043
neonatal_sepsis,draw_249,42.75275,Female,3,ethiopia,12.312404378794053
neonatal_sepsis,draw_249,42.75275,Male,3,ethiopia,11.342275071670157
neonatal_sepsis,draw_249,42.86286,Female,2,ethiopia,9.596493533991222
neonatal_sepsis,draw_249,42.86286,Male,2,ethiopia,8.265308533242623
neonatal_sepsis,draw_249,42.86286,Female,3,ethiopia,12.320431543187581
neonatal_sepsis,draw_249,42.86286,Male,3,ethiopia,11.352730776152017
neonatal_sepsis,draw_249,42.97297,Female,2,ethiopia,9.611081787087489
neonatal_sepsis,draw_249,42.97297,Male,2,ethiopia,8.280225052321281
neonatal_sepsis,draw_249,42.97297,Female,3,ethiopia,12.328355481074981
neonatal_sepsis,draw_249,42.97297,Male,3,ethiopia,11.363095801692172
neonatal_sepsis,draw_249,43.08308,Female,2,ethiopia,9.625606254197935
neonatal_sepsis,draw_249,43.08308,Male,2,ethiopia,8.29508786363932
neonatal_sepsis,draw_249,43.08308,Female,3,ethiopia,12.33617824896022
neonatal_sepsis,draw_249,43.08308,Male,3,ethiopia,11.37336820246347
neonatal_sepsis,draw_249,43.19319,Female,2,ethiopia,9.640051109160051
neonatal_sepsis,draw_249,43.19319,Male,2,ethiopia,8.309895061634121
neonatal_sepsis,draw_249,43.19319,Female,3,ethiopia,12.343893814636377
