outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_0,45.17518,Female,3,ethiopia,0.18386907056909324
neonatal_sepsis,draw_0,45.17518,Male,3,ethiopia,0.1793559285605388
neonatal_sepsis,draw_0,45.28529,Female,2,ethiopia,0.17766489792081283
neonatal_sepsis,draw_0,45.28529,Male,2,ethiopia,0.16699512078397064
neonatal_sepsis,draw_0,45.28529,Female,3,ethiopia,0.1841293355287028
neonatal_sepsis,draw_0,45.28529,Male,3,ethiopia,0.17961953101357367
neonatal_sepsis,draw_0,45.3954,Female,2,ethiopia,0.1779538061133125
neonatal_sepsis,draw_0,45.3954,Male,2,ethiopia,0.16727715087779563
neonatal_sepsis,draw_0,45.3954,Female,3,ethiopia,0.1843904275715224
neonatal_sepsis,draw_0,45.3954,Male,3,ethiopia,0.17988398906900957
neonatal_sepsis,draw_0,45.50551,Female,2,ethiopia,0.17824343567039633
neonatal_sepsis,draw_0,45.50551,Male,2,ethiopia,0.16756006049812183
neonatal_sepsis,draw_0,45.50551,Female,3,ethiopia,0.18465224067926117
neonatal_sepsis,draw_0,45.50551,Male,3,ethiopia,0.18014930422798991
neonatal_sepsis,draw_0,45.61562,Female,2,ethiopia,0.178533885530881
neonatal_sepsis,draw_0,45.61562,Male,2,ethiopia,0.16784379571782462
neonatal_sepsis,draw_0,45.61562,Female,3,ethiopia,0.1849148515654092
neonatal_sepsis,draw_0,45.61562,Male,3,ethiopia,0.1804154512333119
neonatal_sepsis,draw_0,45.72573,Female,2,ethiopia,0.1788252100574252
neonatal_sepsis,draw_0,45.72573,Male,2,ethiopia,0.1681284719522566
neonatal_sepsis,draw_0,45.72573,Female,3,ethiopia,0.18517832960310712
neonatal_sepsis,draw_0,45.72573,Male,3,ethiopia,0.18068250662949478
neonatal_sepsis,draw_0,45.83584,Female,2,ethiopia,0.17911736714532567
neonatal_sepsis,draw_0,45.83584,Male,2,ethiopia,0.16841396864030533
neonatal_sepsis,draw_0,45.83584,Female,3,ethiopia,0.18544263748320935
neonatal_sepsis,draw_0,45.83584,Male,3,ethiopia,0.18095042168597408
neonatal_sepsis,draw_0,45.94595,Female,2,ethiopia,0.17941034765199784
neonatal_sepsis,draw_0,45.94595,Male,2,ethiopia,0.16870040257769603
neonatal_sepsis,draw_0,45.94595,Female,3,ethiopia,0.18570779689137518
neonatal_sepsis,draw_0,45.94595,Male,3,ethiopia,0.18121927188132156
neonatal_sepsis,draw_0,46.05606,Female,2,ethiopia,0.17970406322153595
neonatal_sepsis,draw_0,46.05606,Male,2,ethiopia,0.16898787013460184
neonatal_sepsis,draw_0,46.05606,Female,3,ethiopia,0.18597379954667942
neonatal_sepsis,draw_0,46.05606,Male,3,ethiopia,0.18148907762597968
