sex_of_child,value,age_group_id,exposure,location,draw
Male,2.1977578752053155,2,46.4965,ethiopia,draw_71
Female,1.7545095218124345,3,46.4965,ethiopia,draw_71
Male,1.847094374928765,3,46.4965,ethiopia,draw_71
Female,1.9537733529825039,2,46.60661,ethiopia,draw_71
Male,2.1933538463162785,2,46.60661,ethiopia,draw_71
Female,1.7521822284794693,3,46.60661,ethiopia,draw_71
Male,1.8444879471634197,3,46.60661,ethiopia,draw_71
Female,1.9502078291095482,2,46.71672,ethiopia,draw_71
Male,2.1889624943019155,2,46.71672,ethiopia,draw_71
Female,1.7498600347041786,3,46.71672,ethiopia,draw_71
Male,1.8418868643522894,3,46.71672,ethiopia,draw_71
Female,1.9466529112722684,2,46.82683,ethiopia,draw_71
Male,2.184585586564526,2,46.82683,ethiopia,draw_71
Female,1.7475430766995597,3,46.82683,ethiopia,draw_71
Male,1.839291768450042,3,46.82683,ethiopia,draw_71
Female,1.943107843607497,2,46.93694,ethiopia,draw_71
Male,2.1802214363442793,2,46.93694,ethiopia,draw_71
Female,1.7452306059363487,3,46.93694,ethiopia,draw_71
Male,1.8367021925786822,3,46.93694,ethiopia,draw_71
Female,1.93957283226297,2,47.04705,ethiopia,draw_71
Male,2.175870731481862,2,47.04705,ethiopia,draw_71
Female,1.7429227323426302,3,47.04705,ethiopia,draw_71
Male,1.8341182869668353,3,47.04705,ethiopia,draw_71
Female,1.9360492916027738,2,47.15716,ethiopia,draw_71
Male,2.1715336695644627,2,47.15716,ethiopia,draw_71
Female,1.740620603653755,3,47.15716,ethiopia,draw_71
Male,1.8315402319106173,3,47.15716,ethiopia,draw_71
Female,1.9325356142509242,2,47.26727,ethiopia,draw_71
Male,2.1672086303443057,2,47.26727,ethiopia,draw_71
Female,1.7383228663826502,3,47.26727,ethiopia,draw_71
Male,1.8289674059307424,3,47.26727,ethiopia,draw_71
Female,1.9290324969770196,2,47.37738,ethiopia,draw_71
Male,2.1628985895102786,2,47.37738,ethiopia,draw_71
Female,1.7360300467960632,3,47.37738,ethiopia,draw_71
Male,1.8264007310308117,3,47.37738,ethiopia,draw_71
Female,1.925539833571178,2,47.48749,ethiopia,draw_71
Male,2.1585996698983307,2,47.48749,ethiopia,draw_71
Female,1.733742060422611,3,47.48749,ethiopia,draw_71
Male,1.8238389544580793,3,47.48749,ethiopia,draw_71
Female,1.922057709265667,2,47.5976,ethiopia,draw_71
Male,2.154315250251907,2,47.5976,ethiopia,draw_71
Female,1.7314588198949874,3,47.5976,ethiopia,draw_71
Male,1.8212830576372987,3,47.5976,ethiopia,draw_71
Female,1.9185863472197457,2,47.70771,ethiopia,draw_71
Male,2.1500432933032436,2,47.70771,ethiopia,draw_71
Female,1.7291805714599309,3,47.70771,ethiopia,draw_71
Male,1.818732639645034,3,47.70771,ethiopia,draw_71
Female,1.9151239925105084,2,47.81782,ethiopia,draw_71
Male,2.1457839715539597,2,47.81782,ethiopia,draw_71
Female,1.7269063983008919,3,47.81782,ethiopia,draw_71
Male,1.8161877317185928,3,47.81782,ethiopia,draw_71
Female,1.9116723408637035,2,47.92793,ethiopia,draw_71
Male,2.1415371141191746,2,47.92793,ethiopia,draw_71
Female,1.7246375231922688,3,47.92793,ethiopia,draw_71
Male,1.813648131448691,3,47.92793,ethiopia,draw_71
Female,1.9082308224240103,2,48.03804,ethiopia,draw_71
Male,2.1373029247170403,2,48.03804,ethiopia,draw_71
Female,1.7223727522346768,3,48.03804,ethiopia,draw_71
Male,1.8111138244205467,3,48.03804,ethiopia,draw_71
Female,1.9048000048630143,2,48.14815,ethiopia,draw_71
Male,2.133080710267459,2,48.14815,ethiopia,draw_71
Female,1.720113181925586,3,48.14815,ethiopia,draw_71
Male,1.8085845704974792,3,48.14815,ethiopia,draw_71
Female,1.9013790451614316,2,48.25826,ethiopia,draw_71
Male,2.1288719621956975,2,48.25826,ethiopia,draw_71
Female,1.7178581092298104,3,48.25826,ethiopia,draw_71
Male,1.8060610474126524,3,48.25826,ethiopia,draw_71
Female,1.8979674548345056,2,48.36837,ethiopia,draw_71
Male,2.12467562194787,2,48.36837,ethiopia,draw_71
Female,1.715607312003728,3,48.36837,ethiopia,draw_71
Male,1.8035428274287408,3,48.36837,ethiopia,draw_71
Female,1.8945667125258001,2,48.47848,ethiopia,draw_71
Male,2.120490410161128,2,48.47848,ethiopia,draw_71
Female,1.7133616838599057,3,48.47848,ethiopia,draw_71
Male,1.8010294896470476,3,48.47848,ethiopia,draw_71
Female,1.8911761654141905,2,48.58859,ethiopia,draw_71
Male,2.1163183564582884,2,48.58859,ethiopia,draw_71
Female,1.711120801482994,3,48.58859,ethiopia,draw_71
Male,1.798521648501923,3,48.58859,ethiopia,draw_71
Female,1.8877955482611546,2,48.6987,ethiopia,draw_71
Male,2.112158190293947,2,48.6987,ethiopia,draw_71
Female,1.7088844875582587,3,48.6987,ethiopia,draw_71
Male,1.7960186519266996,3,48.6987,ethiopia,draw_71
Female,1.8844253155183577,2,48.80881,ethiopia,draw_71
Male,2.108010578334858,2,48.80881,ethiopia,draw_71
Female,1.7066531338485016,3,48.80881,ethiopia,draw_71
Male,1.7935209713586038,3,48.80881,ethiopia,draw_71
Female,1.8810647895878099,2,48.91892,ethiopia,draw_71
Male,2.103876473955677,2,48.91892,ethiopia,draw_71
Female,1.7044262854833983,3,48.91892,ethiopia,draw_71
Male,1.791029157030626,3,48.91892,ethiopia,draw_71
Female,1.8777145033903109,2,49.02903,ethiopia,draw_71
Male,2.0997531876266815,2,49.02903,ethiopia,draw_71
Female,1.70220401844905,3,49.02903,ethiopia,draw_71
Male,1.7885420224543926,3,49.02903,ethiopia,draw_71
Female,1.8743745920607475,2,49.13914,ethiopia,draw_71
Male,2.0956420209221105,2,49.13914,ethiopia,draw_71
Female,1.699986427759686,3,49.13914,ethiopia,draw_71
Male,1.7860600419220232,3,49.13914,ethiopia,draw_71
Female,1.8710446858945775,2,49.24925,ethiopia,draw_71
Male,2.0915428587122973,2,49.24925,ethiopia,draw_71
Female,1.6977732122596225,3,49.24925,ethiopia,draw_71
Male,1.783583324271324,3,49.24925,ethiopia,draw_71
Female,1.867724700009662,2,49.35936,ethiopia,draw_71
Male,2.087456004854756,2,49.35936,ethiopia,draw_71
Female,1.6955646358407117,3,49.35936,ethiopia,draw_71
Male,1.7811119330776788,3,49.35936,ethiopia,draw_71
Female,1.8644151004655236,2,49.46947,ethiopia,draw_71
Male,2.0833831883396017,2,49.46947,ethiopia,draw_71
Female,1.6933610889101416,3,49.46947,ethiopia,draw_71
Male,1.7786466198000597,3,49.46947,ethiopia,draw_71
Female,1.8611144849832402,2,49.57958,ethiopia,draw_71
Male,2.079322161942852,2,49.57958,ethiopia,draw_71
Female,1.691161425924261,3,49.57958,ethiopia,draw_71
Male,1.7761862543304472,3,49.57958,ethiopia,draw_71
Female,1.8578245462917986,2,49.68969,ethiopia,draw_71
Male,2.0752735869989123,2,49.68969,ethiopia,draw_71
Female,1.6889668067654129,3,49.68969,ethiopia,draw_71
Male,1.7737312836279813,3,49.68969,ethiopia,draw_71
Female,1.8545439048365797,2,49.7998,ethiopia,draw_71
Male,2.071236799231104,2,49.7998,ethiopia,draw_71
Female,1.68677643313353,3,49.7998,ethiopia,draw_71
Male,1.7712814946475348,3,49.7998,ethiopia,draw_71
Female,1.851272907571933,2,49.90991,ethiopia,draw_71
Male,2.067213590500847,2,49.90991,ethiopia,draw_71
Female,1.6845906664107433,3,49.90991,ethiopia,draw_71
Male,1.7688377335059562,3,49.90991,ethiopia,draw_71
Female,1.8480131234949306,2,50.02002,ethiopia,draw_71
Male,2.06320128103639,2,50.02002,ethiopia,draw_71
Female,1.6824103617235928,3,50.02002,ethiopia,draw_71
Male,1.7663991476834506,3,50.02002,ethiopia,draw_71
Female,1.844762478716108,2,50.13013,ethiopia,draw_71
Male,2.05920077429738,2,50.13013,ethiopia,draw_71
Female,1.6802340465425725,3,50.13013,ethiopia,draw_71
Male,1.7639657659330306,3,50.13013,ethiopia,draw_71
Female,1.8415216600813178,2,50.24024,ethiopia,draw_71
Male,2.055213499349816,2,50.24024,ethiopia,draw_71
Female,1.678062503108415,3,50.24024,ethiopia,draw_71
Male,1.7615379808076357,3,50.24024,ethiopia,draw_71
Female,1.838291125887014,2,50.35035,ethiopia,draw_71
Male,2.0512370269019895,2,50.35035,ethiopia,draw_71
Female,1.6758958700620925,3,50.35035,ethiopia,draw_71
Male,1.7591150461916027,3,50.35035,ethiopia,draw_71
Female,1.8350702350614765,2,50.46046,ethiopia,draw_71
Male,2.0472731204367034,2,50.46046,ethiopia,draw_71
Female,1.6737334586275314,3,50.46046,ethiopia,draw_71
Male,1.7566975661158526,3,50.46046,ethiopia,draw_71
Female,1.8318582347798313,2,50.57057,ethiopia,draw_71
Male,2.043319983147718,2,50.57057,ethiopia,draw_71
Female,1.6715747633820162,3,50.57057,ethiopia,draw_71
Male,1.7542848752264906,3,50.57057,ethiopia,draw_71
Female,1.8286564807784755,2,50.68068,ethiopia,draw_71
Male,2.039379490711051,2,50.68068,ethiopia,draw_71
Female,1.6694207094892415,3,50.68068,ethiopia,draw_71
Male,1.7518775331033523,3,50.68068,ethiopia,draw_71
Female,1.825464507138046,2,50.79079,ethiopia,draw_71
Male,2.0354511618198656,2,50.79079,ethiopia,draw_71
Female,1.6672708232330609,3,50.79079,ethiopia,draw_71
Male,1.7494755084302211,3,50.79079,ethiopia,draw_71
Female,1.8222817583111897,2,50.9009,ethiopia,draw_71
Male,2.031534553906289,2,50.9009,ethiopia,draw_71
Female,1.6651250698397708,3,50.9009,ethiopia,draw_71
Male,1.7470784032191693,3,50.9009,ethiopia,draw_71
Female,1.8191088401602244,2,51.01101,ethiopia,draw_71
Male,2.027628801841939,2,51.01101,ethiopia,draw_71
Female,1.6629839427386237,3,51.01101,ethiopia,draw_71
Male,1.7446861013661976,3,51.01101,ethiopia,draw_71
Female,1.8159459957353519,2,51.12112,ethiopia,draw_71
Male,2.0237354897267537,2,51.12112,ethiopia,draw_71
Female,1.6608475522229793,3,51.12112,ethiopia,draw_71
Male,1.7422993505190454,3,51.12112,ethiopia,draw_71
Female,1.8127919178376752,2,51.23123,ethiopia,draw_71
Male,2.019854324331767,2,51.23123,ethiopia,draw_71
Female,1.6587150759756244,3,51.23123,ethiopia,draw_71
Male,1.7399180071213982,3,51.23123,ethiopia,draw_71
Female,1.8096472828200736,2,51.34134,ethiopia,draw_71
Male,2.0159846291938956,2,51.34134,ethiopia,draw_71
Female,1.656587188200026,3,51.34134,ethiopia,draw_71
Male,1.7375414638345108,3,51.34134,ethiopia,draw_71
Female,1.8065122650813912,2,51.45145,ethiopia,draw_71
Male,2.0121264411304183,2,51.45145,ethiopia,draw_71
Female,1.6544639382230941,3,51.45145,ethiopia,draw_71
Male,1.735169848737674,3,51.45145,ethiopia,draw_71
Female,1.8033865290810187,2,51.56156,ethiopia,draw_71
Male,2.008279819907788,2,51.56156,ethiopia,draw_71
Female,1.6523450963542932,3,51.56156,ethiopia,draw_71
Male,1.732803254250285,3,51.56156,ethiopia,draw_71
Female,1.8002700784484653,2,51.67167,ethiopia,draw_71
Male,2.0044447177194926,2,51.67167,ethiopia,draw_71
Female,1.6502304492599935,3,51.67167,ethiopia,draw_71
Male,1.730441762489235,3,51.67167,ethiopia,draw_71
Female,1.7971632449148567,2,51.78178,ethiopia,draw_71
Male,2.0006208862361294,2,51.78178,ethiopia,draw_71
Female,1.648120162806978,3,51.78178,ethiopia,draw_71
Male,1.7280850596125257,3,51.78178,ethiopia,draw_71
Female,1.7940656056373483,2,51.89189,ethiopia,draw_71
Male,1.996808025936714,2,51.89189,ethiopia,draw_71
Female,1.6460138431715452,3,51.89189,ethiopia,draw_71
Male,1.7257331315610802,3,51.89189,ethiopia,draw_71
Female,1.7909776772932997,2,52.002,ethiopia,draw_71
Male,1.993006782084684,2,52.002,ethiopia,draw_71
Female,1.6439122955215957,3,52.002,ethiopia,draw_71
Male,1.7233862343853124,3,52.002,ethiopia,draw_71
Female,1.7878984703373366,2,52.11211,ethiopia,draw_71
Male,1.98921640355298,2,52.11211,ethiopia,draw_71
Female,1.6418148094369602,3,52.11211,ethiopia,draw_71
Male,1.7210440651955774,3,52.11211,ethiopia,draw_71
Female,1.784828220419533,2,52.22222,ethiopia,draw_71
Male,1.985437768884108,2,52.22222,ethiopia,draw_71
Female,1.639721708984377,3,52.22222,ethiopia,draw_71
Male,1.7187069209591213,3,52.22222,ethiopia,draw_71
Female,1.7817671443385725,2,52.33233,ethiopia,draw_71
Male,1.9816708190680714,2,52.33233,ethiopia,draw_71
Female,1.6376330945928714,3,52.33233,ethiopia,draw_71
Male,1.7163748322624697,3,52.33233,ethiopia,draw_71
Female,1.7787152914641533,2,52.44244,ethiopia,draw_71
Male,1.9779151995721316,2,52.44244,ethiopia,draw_71
Female,1.6355490577858787,3,52.44244,ethiopia,draw_71
Male,1.7140479120626104,3,52.44244,ethiopia,draw_71
Female,1.7756713105379378,2,52.55255,ethiopia,draw_71
Male,1.9741714294254955,2,52.55255,ethiopia,draw_71
Female,1.633468626038331,3,52.55255,ethiopia,draw_71
Male,1.7117260016450726,3,52.55255,ethiopia,draw_71
Female,1.7726366006289183,2,52.66266,ethiopia,draw_71
Male,1.9704396520648246,2,52.66266,ethiopia,draw_71
Female,1.6313928224217606,3,52.66266,ethiopia,draw_71
Male,1.7094092713915539,3,52.66266,ethiopia,draw_71
Female,1.7696112681678893,2,52.77277,ethiopia,draw_71
Male,1.9667176822625037,2,52.77277,ethiopia,draw_71
Female,1.6293218225095163,3,52.77277,ethiopia,draw_71
Male,1.7070971353572033,3,52.77277,ethiopia,draw_71
Female,1.766594266565053,2,52.88288,ethiopia,draw_71
