sex_of_child,value,age_group_id,exposure,location,draw
Female,1.961618643231816,3,41.87187,ethiopia,draw_114
Male,2.0356985520499724,3,41.87187,ethiopia,draw_114
Female,2.1925656991061127,2,41.98198,ethiopia,draw_114
Male,2.44443320769163,2,41.98198,ethiopia,draw_114
Female,1.9586207749264297,3,41.98198,ethiopia,draw_114
Male,2.0328176671627998,3,41.98198,ethiopia,draw_114
Female,2.187983943096637,2,42.09209,ethiopia,draw_114
Male,2.4395352781497577,2,42.09209,ethiopia,draw_114
Female,1.9556301711196782,3,42.09209,ethiopia,draw_114
Male,2.0299426996839216,3,42.09209,ethiopia,draw_114
Female,2.1834177399733226,2,42.2022,ethiopia,draw_114
Male,2.434651787603281,2,42.2022,ethiopia,draw_114
Female,1.9526466669233644,3,42.2022,ethiopia,draw_114
Male,2.027073746738924,3,42.2022,ethiopia,draw_114
Female,2.1788661455164453,2,42.31231,ethiopia,draw_114
Male,2.4297832286029624,2,42.31231,ethiopia,draw_114
Female,1.949669892681578,3,42.31231,ethiopia,draw_114
Male,2.024211057002452,3,42.31231,ethiopia,draw_114
Female,2.1743301243710587,2,42.42242,ethiopia,draw_114
Male,2.424929693359709,2,42.42242,ethiopia,draw_114
Female,1.946700051851372,3,42.42242,ethiopia,draw_114
Male,2.021354932052738,3,42.42242,ethiopia,draw_114
Female,2.1698099311972974,2,42.53253,ethiopia,draw_114
Male,2.4200900058148886,2,42.53253,ethiopia,draw_114
Female,1.9437373391246984,3,42.53253,ethiopia,draw_114
Male,2.0185047377721257,3,42.53253,ethiopia,draw_114
Female,2.1653049389345402,2,42.64264,ethiopia,draw_114
Male,2.4152658751706424,2,42.64264,ethiopia,draw_114
Female,1.9407815406962587,3,42.64264,ethiopia,draw_114
Male,2.0156609525067353,3,42.64264,ethiopia,draw_114
Female,2.160814872130337,2,42.75275,ethiopia,draw_114
Male,2.4104550586437794,2,42.75275,ethiopia,draw_114
Female,1.9378325587827694,3,42.75275,ethiopia,draw_114
Male,2.0128227551988624,3,42.75275,ethiopia,draw_114
Female,2.156340967827577,2,42.86286,ethiopia,draw_114
Male,2.4056578945277005,2,42.86286,ethiopia,draw_114
Female,1.9348914721607764,3,42.86286,ethiopia,draw_114
Male,2.0099902955372926,3,42.86286,ethiopia,draw_114
Female,2.151882488108728,2,42.97297,ethiopia,draw_114
Male,2.400876344037745,2,42.97297,ethiopia,draw_114
Female,1.9319576094552193,3,42.97297,ethiopia,draw_114
Male,2.007164392435838,3,42.97297,ethiopia,draw_114
Female,2.1474405864804647,2,43.08308,ethiopia,draw_114
Male,2.3961075525096187,2,43.08308,ethiopia,draw_114
Female,1.929031290089873,3,43.08308,ethiopia,draw_114
Male,2.0043438899516723,3,43.08308,ethiopia,draw_114
Female,2.143013780590249,2,43.19319,ethiopia,draw_114
Male,2.3913540055121207,2,43.19319,ethiopia,draw_114
Female,1.9261122267681738,3,43.19319,ethiopia,draw_114
Male,2.0015299507575643,3,43.19319,ethiopia,draw_114
Female,2.138601339839467,2,43.3033,ethiopia,draw_114
Male,2.3866141172562654,2,43.3033,ethiopia,draw_114
Female,1.9231998547980382,3,43.3033,ethiopia,draw_114
Male,1.9987217852873682,3,43.3033,ethiopia,draw_114
Female,2.1342026664905474,2,43.41341,ethiopia,draw_114
Male,2.381888469098572,2,43.41341,ethiopia,draw_114
Female,1.920293687540209,3,43.41341,ethiopia,draw_114
Male,1.995919611718607,3,43.41341,ethiopia,draw_114
Female,2.1298195361582937,2,43.52352,ethiopia,draw_114
Male,2.377177502327536,2,43.52352,ethiopia,draw_114
Female,1.9173948870775896,3,43.52352,ethiopia,draw_114
Male,1.9931237051542088,3,43.52352,ethiopia,draw_114
Female,2.125451089102086,2,43.63363,ethiopia,draw_114
Male,2.3724794784866656,2,43.63363,ethiopia,draw_114
Female,1.9145030497490603,3,43.63363,ethiopia,draw_114
Male,1.9903331979846517,3,43.63363,ethiopia,draw_114
Female,2.121096739919155,2,43.74374,ethiopia,draw_114
Male,2.3677967227599392,2,43.74374,ethiopia,draw_114
Female,1.9116178793377028,3,43.74374,ethiopia,draw_114
Male,1.9875493091053809,3,43.74374,ethiopia,draw_114
Female,2.1167576481269186,2,43.85385,ethiopia,draw_114
Male,2.363127900463494,2,43.85385,ethiopia,draw_114
Female,1.9087399901142235,3,43.85385,ethiopia,draw_114
Male,1.9847711500867062,3,43.85385,ethiopia,draw_114
Female,2.112434086884642,2,43.96396,ethiopia,draw_114
Male,2.3584731003365977,2,43.96396,ethiopia,draw_114
Female,1.9058694155296216,3,43.96396,ethiopia,draw_114
Male,1.9819991089051645,3,43.96396,ethiopia,draw_114
Female,2.1081236189893606,2,44.07407,ethiopia,draw_114
Male,2.3538325764835926,2,44.07407,ethiopia,draw_114
Female,1.9030048762437932,3,44.07407,ethiopia,draw_114
Male,1.9792331176601536,3,44.07407,ethiopia,draw_114
Female,2.1038271533075554,2,44.18418,ethiopia,draw_114
Male,2.3492065670604325,2,44.18418,ethiopia,draw_114
Female,1.9001470594129692,3,44.18418,ethiopia,draw_114
Male,1.9764732841214436,3,44.18418,ethiopia,draw_114
Female,2.0995464522442497,2,44.29429,ethiopia,draw_114
Male,2.3445939267637907,2,44.29429,ethiopia,draw_114
Female,1.8972969479756991,3,44.29429,ethiopia,draw_114
Male,1.9737191845510424,3,44.29429,ethiopia,draw_114
Female,2.0952793636864926,2,44.4044,ethiopia,draw_114
Male,2.3399947401612478,2,44.4044,ethiopia,draw_114
Female,1.8944530113419815,3,44.4044,ethiopia,draw_114
Male,1.9709705547264789,3,44.4044,ethiopia,draw_114
Female,2.0910264366387983,2,44.51451,ethiopia,draw_114
Male,2.3354097436674577,2,44.51451,ethiopia,draw_114
Female,1.8916157082493235,3,44.51451,ethiopia,draw_114
Male,1.9682280838465906,3,44.51451,ethiopia,draw_114
Female,2.08678769038893,2,44.62462,ethiopia,draw_114
Male,2.330838131356324,2,44.62462,ethiopia,draw_114
Female,1.8887851216701919,3,44.62462,ethiopia,draw_114
Male,1.9654912979435402,3,44.62462,ethiopia,draw_114
Female,2.0825619958532635,2,44.73473,ethiopia,draw_114
Male,2.326279296169128,2,44.73473,ethiopia,draw_114
Female,1.8859608133598134,3,44.73473,ethiopia,draw_114
Male,1.9627599723448428,3,44.73473,ethiopia,draw_114
Female,2.0783508360058454,2,44.84484,ethiopia,draw_114
Male,2.3217338040433524,2,44.84484,ethiopia,draw_114
Female,1.8831435776432004,3,44.84484,ethiopia,draw_114
Male,1.9600345007566344,3,44.84484,ethiopia,draw_114
Female,2.0741526524939995,2,44.95495,ethiopia,draw_114
Male,2.3172017506024427,2,44.95495,ethiopia,draw_114
Female,1.8803323465371078,3,44.95495,ethiopia,draw_114
Male,1.9573147972015534,3,44.95495,ethiopia,draw_114
Female,2.0699678549359106,2,45.06507,ethiopia,draw_114
Male,2.312683244887834,2,45.06507,ethiopia,draw_114
Female,1.8775274160182676,3,45.06507,ethiopia,draw_114
Male,1.9546007286313818,3,45.06507,ethiopia,draw_114
Female,2.065797685940971,2,45.17518,ethiopia,draw_114
Male,2.308177616572743,2,45.17518,ethiopia,draw_114
Female,1.874729477621164,3,45.17518,ethiopia,draw_114
Male,1.951892084983335,3,45.17518,ethiopia,draw_114
Female,2.061641556597175,2,45.28529,ethiopia,draw_114
Male,2.303686075737491,2,45.28529,ethiopia,draw_114
Female,1.8719379512539986,3,45.28529,ethiopia,draw_114
Male,1.9491896611966453,3,45.28529,ethiopia,draw_114
Female,2.0574995413768926,2,45.3954,ethiopia,draw_114
Male,2.2992059399466096,2,45.3954,ethiopia,draw_114
Female,1.8691530722218987,3,45.3954,ethiopia,draw_114
Male,1.9464923102777076,3,45.3954,ethiopia,draw_114
Female,2.053370606571952,2,45.50551,ethiopia,draw_114
Male,2.2947402689319962,2,45.50551,ethiopia,draw_114
Female,1.8663741972790342,3,45.50551,ethiopia,draw_114
Male,1.9438013574446031,3,45.50551,ethiopia,draw_114
Female,2.049254622047602,2,45.61562,ethiopia,draw_114
Male,2.290288524389272,2,45.61562,ethiopia,draw_114
Female,1.8636015337295735,3,45.61562,ethiopia,draw_114
Male,1.9411163285914947,3,45.61562,ethiopia,draw_114
Female,2.0451526473019017,2,45.72573,ethiopia,draw_114
Male,2.2855868584269143,2,45.72573,ethiopia,draw_114
Female,1.8608356155985568,3,45.72573,ethiopia,draw_114
Male,1.9382756492528286,3,45.72573,ethiopia,draw_114
Female,2.04106337944308,2,45.83584,ethiopia,draw_114
Male,2.2805759330770106,2,45.83584,ethiopia,draw_114
Female,1.858075844209555,3,45.83584,ethiopia,draw_114
Male,1.9352423630728541,3,45.83584,ethiopia,draw_114
Female,2.036985750033855,2,45.94595,ethiopia,draw_114
Male,2.2755829737297244,2,45.94595,ethiopia,draw_114
Female,1.8553214701844878,3,45.94595,ethiopia,draw_114
Male,1.932216666226547,3,45.94595,ethiopia,draw_114
Female,2.0329222409753083,2,46.05606,ethiopia,draw_114
Male,2.2706065833547213,2,46.05606,ethiopia,draw_114
Female,1.8525739737761076,3,46.05606,ethiopia,draw_114
Male,1.9291978763214237,3,46.05606,ethiopia,draw_114
Female,2.0288717994231877,2,46.16617,ethiopia,draw_114
Male,2.2656477634317813,2,46.16617,ethiopia,draw_114
Female,1.8498327323791417,3,46.16617,ethiopia,draw_114
Male,1.9261865936181302,3,46.16617,ethiopia,draw_114
Female,2.0248358557780555,2,46.27628,ethiopia,draw_114
Male,2.2607036605345243,2,46.27628,ethiopia,draw_114
Female,1.8470984588618093,3,46.27628,ethiopia,draw_114
Male,1.9231816253792993,3,46.27628,ethiopia,draw_114
Female,2.020812906899293,2,46.38639,ethiopia,draw_114
Male,2.2557763945393887,2,46.38639,ethiopia,draw_114
Female,1.8443703283265567,3,46.38639,ethiopia,draw_114
Male,1.9201842533475086,3,46.38639,ethiopia,draw_114
Female,2.0168028120674446,2,46.4965,ethiopia,draw_114
Male,2.250864774088948,2,46.4965,ethiopia,draw_114
Female,1.8416484511534879,3,46.4965,ethiopia,draw_114
Male,1.917193719461563,3,46.4965,ethiopia,draw_114
Female,2.012806038346416,2,46.60661,ethiopia,draw_114
Male,2.245969792070612,2,46.60661,ethiopia,draw_114
Female,1.8389327214534759,3,46.60661,ethiopia,draw_114
Male,1.9142104317812558,3,46.60661,ethiopia,draw_114
Female,2.008821767056116,2,46.71672,ethiopia,draw_114
Male,2.2410896078815767,2,46.71672,ethiopia,draw_114
Female,1.8362225261203382,3,46.71672,ethiopia,draw_114
Male,1.9112336793353952,3,46.71672,ethiopia,draw_114
Female,2.0048528717922274,2,46.82683,ethiopia,draw_114
Male,2.236225193618923,2,46.82683,ethiopia,draw_114
Female,1.8335199516955776,3,46.82683,ethiopia,draw_114
Male,1.9082638868709842,3,46.82683,ethiopia,draw_114
Female,2.000895862889007,2,46.93694,ethiopia,draw_114
Male,2.231376601562689,2,46.93694,ethiopia,draw_114
Female,1.8308230305030162,3,46.93694,ethiopia,draw_114
Male,1.9053011876649317,3,46.93694,ethiopia,draw_114
Female,1.9969528211126022,2,47.04705,ethiopia,draw_114
Male,2.226544578444554,2,47.04705,ethiopia,draw_114
Female,1.8281327497566449,3,47.04705,ethiopia,draw_114
Male,1.9023455889885312,3,47.04705,ethiopia,draw_114
Female,1.9930224694122216,2,47.15716,ethiopia,draw_114
Male,2.221728777214147,2,47.15716,ethiopia,draw_114
Female,1.825448471975531,3,47.15716,ethiopia,draw_114
Male,1.8993968778223294,3,47.15716,ethiopia,draw_114
Female,1.989105636886137,2,47.26727,ethiopia,draw_114
Male,2.2169292325605316,2,47.26727,ethiopia,draw_114
Female,1.8227707579626033,3,47.26727,ethiopia,draw_114
Male,1.8964550065106747,3,47.26727,ethiopia,draw_114
Female,1.9852010497352461,2,47.37738,ethiopia,draw_114
Male,2.2121457441750882,2,47.37738,ethiopia,draw_114
Female,1.820098839362481,3,47.37738,ethiopia,draw_114
Male,1.8935203883344225,3,47.37738,ethiopia,draw_114
Female,1.9813091339746478,2,47.48749,ethiopia,draw_114
Male,2.207377064200021,2,47.48749,ethiopia,draw_114
Female,1.817433135837104,3,47.48749,ethiopia,draw_114
Male,1.8905924522984956,3,47.48749,ethiopia,draw_114
Female,1.9774300773678095,2,47.5976,ethiopia,draw_114
Male,2.2026235207258686,2,47.5976,ethiopia,draw_114
Female,1.814773763456099,3,47.5976,ethiopia,draw_114
Male,1.8876712568083402,3,47.5976,ethiopia,draw_114
Female,1.9735626912151036,2,47.70771,ethiopia,draw_114
Male,2.1978856486354927,2,47.70771,ethiopia,draw_114
Female,1.8121198999952182,3,47.70771,ethiopia,draw_114
Male,1.8847569982336443,3,47.70771,ethiopia,draw_114
Female,1.969709334189741,2,47.81782,ethiopia,draw_114
Male,2.193163320006215,2,47.81782,ethiopia,draw_114
Female,1.8094730789668076,3,47.81782,ethiopia,draw_114
Male,1.8818493596084778,3,47.81782,ethiopia,draw_114
Female,1.965867289094864,2,47.92793,ethiopia,draw_114
Male,2.1884562413276107,2,47.92793,ethiopia,draw_114
Female,1.8068316226703074,3,47.92793,ethiopia,draw_114
Male,1.8789483917260785,3,47.92793,ethiopia,draw_114
Female,1.9620374349956813,2,48.03804,ethiopia,draw_114
Male,2.1837659116195556,2,48.03804,ethiopia,draw_114
Female,1.8041959797324263,3,48.03804,ethiopia,draw_114
Male,1.8760546859207998,3,48.03804,ethiopia,draw_114
Female,1.9582210893200727,2,48.14815,ethiopia,draw_114
Male,2.1790922368202055,2,48.14815,ethiopia,draw_114
Female,1.8015669813467416,3,48.14815,ethiopia,draw_114
Male,1.8731684185533009,3,48.14815,ethiopia,draw_114
Female,1.954418516061457,2,48.25826,ethiopia,draw_114
Male,2.1744333848201904,2,48.25826,ethiopia,draw_114
Female,1.7989450143019812,3,48.25826,ethiopia,draw_114
Male,1.8702887808487214,3,48.25826,ethiopia,draw_114
Female,1.95062811555556,2,48.36837,ethiopia,draw_114
Male,2.169790240131526,2,48.36837,ethiopia,draw_114
Female,1.7963290544493804,3,48.36837,ethiopia,draw_114
Male,1.8674160135056008,3,48.36837,ethiopia,draw_114
Female,1.9468510012998066,2,48.47848,ethiopia,draw_114
Male,2.165163158278563,2,48.47848,ethiopia,draw_114
Female,1.7937195494223497,3,48.47848,ethiopia,draw_114
Male,1.8645506778470782,3,48.47848,ethiopia,draw_114
Female,1.9430862668628428,2,48.58859,ethiopia,draw_114
Male,2.1605504590497078,2,48.58859,ethiopia,draw_114
Female,1.791115722773925,3,48.58859,ethiopia,draw_114
Male,1.861691480303813,3,48.58859,ethiopia,draw_114
Female,1.9393346290598505,2,48.6987,ethiopia,draw_114
Male,2.1559529105931725,2,48.6987,ethiopia,draw_114
Female,1.7885183374212767,3,48.6987,ethiopia,draw_114
Male,1.8588390523155771,3,48.6987,ethiopia,draw_114
Female,1.9355956883910128,2,48.80881,ethiopia,draw_114
Male,2.1513710566737614,2,48.80881,ethiopia,draw_114
Female,1.7859272010586225,3,48.80881,ethiopia,draw_114
Male,1.855993884534117,3,48.80881,ethiopia,draw_114
Female,1.9318683460502653,2,48.91892,ethiopia,draw_114
Male,2.146803450754058,2,48.91892,ethiopia,draw_114
Female,1.7833416568755522,3,48.91892,ethiopia,draw_114
Male,1.8531549796796696,3,48.91892,ethiopia,draw_114
Female,1.9281541973083285,2,49.02903,ethiopia,draw_114
Male,2.142251837478288,2,49.02903,ethiopia,draw_114
Female,1.7807627637748216,3,49.02903,ethiopia,draw_114
Male,1.8503233284861258,3,49.02903,ethiopia,draw_114
Female,1.9244524190368897,2,49.13914,ethiopia,draw_114
Male,2.1377154496663318,2,49.13914,ethiopia,draw_114
Female,1.7781899553239693,3,49.13914,ethiopia,draw_114
Male,1.8474986078615505,3,49.13914,ethiopia,draw_114
Female,1.9207634461852225,2,49.24925,ethiopia,draw_114
Male,2.133194226913128,2,49.24925,ethiopia,draw_114
Female,1.7756232744737208,3,49.24925,ethiopia,draw_114
Male,1.8446805588157522,3,49.24925,ethiopia,draw_114
Female,1.917085523869487,2,49.35936,ethiopia,draw_114
Male,2.128687646174092,2,49.35936,ethiopia,draw_114
Female,1.7730617939845752,3,49.35936,ethiopia,draw_114
Male,1.8418691440394963,3,49.35936,ethiopia,draw_114
Female,1.9134206320317868,2,49.46947,ethiopia,draw_114
Male,2.1241967074766617,2,49.46947,ethiopia,draw_114
Female,1.7705068894600255,3,49.46947,ethiopia,draw_114
Male,1.8390648232064104,3,49.46947,ethiopia,draw_114
Female,1.9097687278061828,2,49.57958,ethiopia,draw_114
Male,2.119719304219675,2,49.57958,ethiopia,draw_114
Female,1.7679586250597317,3,49.57958,ethiopia,draw_114
Male,1.8362664184581865,3,49.57958,ethiopia,draw_114
Female,1.9061285199197637,2,49.68969,ethiopia,draw_114
Male,2.1152586244678186,2,49.68969,ethiopia,draw_114
Female,1.7654159720568408,3,49.68969,ethiopia,draw_114
Male,1.8334755262492264,3,49.68969,ethiopia,draw_114
Female,1.9024997672260504,2,49.7998,ethiopia,draw_114
Male,2.11081112463014,2,49.7998,ethiopia,draw_114
Female,1.7628787141156137,3,49.7998,ethiopia,draw_114
Male,1.8306903926328304,3,49.7998,ethiopia,draw_114
Female,1.8988837061782633,2,49.90991,ethiopia,draw_114
Male,2.1063800794742717,2,49.90991,ethiopia,draw_114
Female,1.7603475993722002,3,49.90991,ethiopia,draw_114
Male,1.82791267623007,3,49.90991,ethiopia,draw_114
Female,1.8952811498461408,2,50.02002,ethiopia,draw_114
Male,2.1019641872719617,2,50.02002,ethiopia,draw_114
Female,1.7578233109884585,3,50.02002,ethiopia,draw_114
Male,1.8251416690848525,3,50.02002,ethiopia,draw_114
Female,1.8916909344269046,2,50.13013,ethiopia,draw_114
Male,2.097562552294472,2,50.13013,ethiopia,draw_114
Female,1.7553050750730255,3,50.13013,ethiopia,draw_114
Male,1.8223767190968878,3,50.13013,ethiopia,draw_114
Female,1.8881120004380898,2,50.24024,ethiopia,draw_114
Male,2.0931758731034726,2,50.24024,ethiopia,draw_114
Female,1.7527922788702541,3,50.24024,ethiopia,draw_114
Male,1.8196183481473187,3,50.24024,ethiopia,draw_114
Female,1.8845459207612738,2,50.35035,ethiopia,draw_114
Male,2.0888041621441458,2,50.35035,ethiopia,draw_114
Female,1.7502858083498003,3,50.35035,ethiopia,draw_114
Male,1.8168667978455932,3,50.35035,ethiopia,draw_114
Female,1.8809910915880674,2,50.46046,ethiopia,draw_114
Male,2.0844468337809454,2,50.46046,ethiopia,draw_114
Female,1.7477845455402976,3,50.46046,ethiopia,draw_114
Male,1.8141217034193315,3,50.46046,ethiopia,draw_114
Female,1.877448438625154,2,50.57057,ethiopia,draw_114
Male,2.080104653916791,2,50.57057,ethiopia,draw_114
Female,1.7452894836443409,3,50.57057,ethiopia,draw_114
Male,1.8113832890013444,3,50.57057,ethiopia,draw_114
Female,1.8739170219135806,2,50.68068,ethiopia,draw_114
Male,2.0757751242677394,2,50.68068,ethiopia,draw_114
Female,1.7427998600551677,3,50.68068,ethiopia,draw_114
Male,1.8086504180003071,3,50.68068,ethiopia,draw_114
Female,1.8703974882711711,2,50.79079,ethiopia,draw_114
Male,2.0714613038692136,2,50.79079,ethiopia,draw_114
Female,1.740316087364531,3,50.79079,ethiopia,draw_114
Male,1.8059247812427084,3,50.79079,ethiopia,draw_114
Female,1.8668907288269445,2,50.9009,ethiopia,draw_114
Male,2.06716164695273,2,50.9009,ethiopia,draw_114
Female,1.7378389581301001,3,50.9009,ethiopia,draw_114
Male,1.80320542310226,3,50.9009,ethiopia,draw_114
Female,1.863395708207422,2,51.01101,ethiopia,draw_114
Male,2.062877401421948,2,51.01101,ethiopia,draw_114
Female,1.735367689847968,3,51.01101,ethiopia,draw_114
Male,1.8004930153248357,3,51.01101,ethiopia,draw_114
Female,1.8599117781627568,2,51.12112,ethiopia,draw_114
Male,2.0586065391553365,2,51.12112,ethiopia,draw_114
Female,1.7329018838374415,3,51.12112,ethiopia,draw_114
Male,1.7977865006983436,3,51.12112,ethiopia,draw_114
Female,1.8564394997230123,2,51.23123,ethiopia,draw_114
Male,2.0543502493454446,2,51.23123,ethiopia,draw_114
Female,1.7304420208713165,3,51.23123,ethiopia,draw_114
Male,1.7950866271242552,3,51.23123,ethiopia,draw_114
Female,1.8529790450300911,2,51.34134,ethiopia,draw_114
Male,2.0501076548013595,2,51.34134,ethiopia,draw_114
Female,1.7279879215358456,3,51.34134,ethiopia,draw_114
Male,1.792393021146774,3,51.34134,ethiopia,draw_114
Female,1.8495300527009422,2,51.45145,ethiopia,draw_114
Male,2.045877873776097,2,51.45145,ethiopia,draw_114
Female,1.7255392731963202,3,51.45145,ethiopia,draw_114
Male,1.7897048752544609,3,51.45145,ethiopia,draw_114
Female,1.8460932669746501,2,51.56156,ethiopia,draw_114
Male,2.041662561642129,2,51.56156,ethiopia,draw_114
Female,1.7230967027254145,3,51.56156,ethiopia,draw_114
Male,1.787023270712752,3,51.56156,ethiopia,draw_114
Female,1.8426675964863024,2,51.67167,ethiopia,draw_114
Male,2.037462071722976,2,51.67167,ethiopia,draw_114
Female,1.7206596379442964,3,51.67167,ethiopia,draw_114
Male,1.7843481944560635,3,51.67167,ethiopia,draw_114
Female,1.839253177024945,2,51.78178,ethiopia,draw_114
Male,2.0332760448854876,2,51.78178,ethiopia,draw_114
Female,1.718228001914781,3,51.78178,ethiopia,draw_114
Male,1.7816798676317758,3,51.78178,ethiopia,draw_114
Female,1.8358502585793428,2,51.89189,ethiopia,draw_114
Male,2.0291043152608412,2,51.89189,ethiopia,draw_114
Female,1.7158020008988468,3,51.89189,ethiopia,draw_114
Male,1.7790180842062773,3,51.89189,ethiopia,draw_114
Female,1.832458238382893,2,52.002,ethiopia,draw_114
Male,2.0249459460911217,2,52.002,ethiopia,draw_114
Female,1.713381373259621,3,52.002,ethiopia,draw_114
Male,1.7763623693556037,3,52.002,ethiopia,draw_114
Female,1.829077389648058,2,52.11211,ethiopia,draw_114
Male,2.0208001207116446,2,52.11211,ethiopia,draw_114
Female,1.7109662357406685,3,52.11211,ethiopia,draw_114
Male,1.7737124418328536,3,52.11211,ethiopia,draw_114
Female,1.8257080251793785,2,52.22222,ethiopia,draw_114
Male,2.0166676173554348,2,52.22222,ethiopia,draw_114
Female,1.7085569223877033,3,52.22222,ethiopia,draw_114
Male,1.7710685278803422,3,52.22222,ethiopia,draw_114
Female,1.8223501921028515,2,52.33233,ethiopia,draw_114
Male,2.012549512378053,2,52.33233,ethiopia,draw_114
Female,1.706153497094699,3,52.33233,ethiopia,draw_114
Male,1.7684310402465078,3,52.33233,ethiopia,draw_114
Female,1.81900268431951,2,52.44244,ethiopia,draw_114
Male,2.0084444039495017,2,52.44244,ethiopia,draw_114
Female,1.7037551301550957,3,52.44244,ethiopia,draw_114
Male,1.7657995011502419,3,52.44244,ethiopia,draw_114
Female,1.81566738816631,2,52.55255,ethiopia,draw_114
Male,2.0043535309427747,2,52.55255,ethiopia,draw_114
Female,1.701362931396566,3,52.55255,ethiopia,draw_114
Male,1.763174552408636,3,52.55255,ethiopia,draw_114
Female,1.812343721529247,2,52.66266,ethiopia,draw_114
Male,2.00027752084529,2,52.66266,ethiopia,draw_114
Female,1.6989765164588138,3,52.66266,ethiopia,draw_114
Male,1.760556505960811,3,52.66266,ethiopia,draw_114
Female,1.8090301588411157,2,52.77277,ethiopia,draw_114
Male,1.9962143270100159,2,52.77277,ethiopia,draw_114
Female,1.6965951654896543,3,52.77277,ethiopia,draw_114
Male,1.7579445031804926,3,52.77277,ethiopia,draw_114
Female,1.805728550553227,2,52.88288,ethiopia,draw_114
