sex_of_child,value,age_group_id,exposure,location,draw
Female,1.9772521017058051,3,42.2022,ethiopia,draw_94
Male,2.0165869064728046,3,42.2022,ethiopia,draw_94
Female,2.1670374982442566,2,42.31231,ethiopia,draw_94
Male,2.4319355519443713,2,42.31231,ethiopia,draw_94
Female,1.9741888074172267,3,42.31231,ethiopia,draw_94
Male,2.013852008647842,3,42.31231,ethiopia,draw_94
Female,2.1624972783354917,2,42.42242,ethiopia,draw_94
Male,2.427250457050402,2,42.42242,ethiopia,draw_94
Female,1.9711331798042493,3,42.42242,ethiopia,draw_94
Male,2.011122220205361,3,42.42242,ethiopia,draw_94
Female,2.157972009951804,2,42.53253,ethiopia,draw_94
Male,2.4225786293834912,2,42.53253,ethiopia,draw_94
Female,1.968084595582625,3,42.53253,ethiopia,draw_94
Male,2.0083981099122683,3,42.53253,ethiopia,draw_94
Female,2.1534627398933646,2,42.64264,ethiopia,draw_94
Male,2.4179197987987155,2,42.64264,ethiopia,draw_94
Female,1.9650436127741024,3,42.64264,ethiopia,draw_94
Male,2.0056796163838704,3,42.64264,ethiopia,draw_94
Female,2.148968839238389,2,42.75275,ethiopia,draw_94
Male,2.4132725267528023,2,42.75275,ethiopia,draw_94
Female,1.9620100077770712,3,42.75275,ethiopia,draw_94
Male,2.0029661463147836,3,42.75275,ethiopia,draw_94
Female,2.144489791207254,2,42.86286,ethiopia,draw_94
Male,2.4086377341895515,2,42.86286,ethiopia,draw_94
Female,1.95898348509502,3,42.86286,ethiopia,draw_94
Male,2.000258017562788,3,42.86286,ethiopia,draw_94
Female,2.140025482920331,2,42.97297,ethiopia,draw_94
Male,2.40401575268771,2,42.97297,ethiopia,draw_94
Female,1.9559638915883168,3,42.97297,ethiopia,draw_94
Male,1.997555543273792,3,42.97297,ethiopia,draw_94
Female,2.135577350749509,2,43.08308,ethiopia,draw_94
Male,2.3994065800900555,2,43.08308,ethiopia,draw_94
Female,1.9529519648298503,3,43.08308,ethiopia,draw_94
Male,1.994858495777808,3,43.08308,ethiopia,draw_94
Female,2.131144938545581,2,43.19319,ethiopia,draw_94
Male,2.394808472435076,2,43.19319,ethiopia,draw_94
Female,1.94994748805275,3,43.19319,ethiopia,draw_94
Male,1.9921663835993741,3,43.19319,ethiopia,draw_94
Female,2.1267277236773823,2,43.3033,ethiopia,draw_94
Male,2.3902221675653776,2,43.3033,ethiopia,draw_94
Female,1.946950272710413,3,43.3033,ethiopia,draw_94
Male,1.9894792248548632,3,43.3033,ethiopia,draw_94
Female,2.122325649285575,2,43.41341,ethiopia,draw_94
Male,2.385647326770205,2,43.41341,ethiopia,draw_94
Female,1.9439601409175886,3,43.41341,ethiopia,draw_94
Male,1.9867971520045051,3,43.41341,ethiopia,draw_94
Female,2.117937354959507,2,43.52352,ethiopia,draw_94
Male,2.3810856709034978,2,43.52352,ethiopia,draw_94
Female,1.9409765431107975,3,43.52352,ethiopia,draw_94
Male,1.9841208256874272,3,43.52352,ethiopia,draw_94
Female,2.1135624602701775,2,43.63363,ethiopia,draw_94
Male,2.3765361971743744,2,43.63363,ethiopia,draw_94
Female,1.9379993343180895,3,43.63363,ethiopia,draw_94
Male,1.9814499045251963,3,43.63363,ethiopia,draw_94
Female,2.1092021110426304,2,43.74374,ethiopia,draw_94
Male,2.3719988540582735,2,43.74374,ethiopia,draw_94
Female,1.9350291568852065,3,43.74374,ethiopia,draw_94
Male,1.9787843291533636,3,43.74374,ethiopia,draw_94
Female,2.1048581597318456,2,43.85385,ethiopia,draw_94
Male,2.3674731641614577,2,43.85385,ethiopia,draw_94
Female,1.932066785364786,3,43.85385,ethiopia,draw_94
Male,1.9761238053137138,3,43.85385,ethiopia,draw_94
Female,2.1005285752917877,2,43.96396,ethiopia,draw_94
Male,2.3629593781755704,2,43.96396,ethiopia,draw_94
Female,1.9291111671966807,3,43.96396,ethiopia,draw_94
Male,1.9734683098283519,3,43.96396,ethiopia,draw_94
Female,2.0962126752338093,2,44.07407,ethiopia,draw_94
Male,2.358456758879663,2,44.07407,ethiopia,draw_94
Female,1.926162111280952,3,44.07407,ethiopia,draw_94
Male,1.9708176806674529,3,44.07407,ethiopia,draw_94
Female,2.0919127115570673,2,44.18418,ethiopia,draw_94
Male,2.3534623996228072,2,44.18418,ethiopia,draw_94
Female,1.9232206290833829,3,44.18418,ethiopia,draw_94
Male,1.9678679080652761,3,44.18418,ethiopia,draw_94
Female,2.087627564239765,2,44.29429,ethiopia,draw_94
Male,2.348347151095727,2,44.29429,ethiopia,draw_94
Female,1.9202863472354512,3,44.29429,ethiopia,draw_94
Male,1.9648426325098725,3,44.29429,ethiopia,draw_94
Female,2.0833570326790767,2,44.4044,ethiopia,draw_94
Male,2.343247768888979,2,44.4044,ethiopia,draw_94
Female,1.917358925152501,3,44.4044,ethiopia,draw_94
Male,1.9618241333676452,3,44.4044,ethiopia,draw_94
Female,2.079101154786249,2,44.51451,ethiopia,draw_94
Male,2.3381618822387797,2,44.51451,ethiopia,draw_94
Female,1.914438411273104,3,44.51451,ethiopia,draw_94
Male,1.9588115706644476,3,44.51451,ethiopia,draw_94
Female,2.074859603203938,2,44.62462,ethiopia,draw_94
Male,2.3330919356462707,2,44.62462,ethiopia,draw_94
Female,1.9115249925481375,3,44.62462,ethiopia,draw_94
Male,1.9558061343616926,3,44.62462,ethiopia,draw_94
Female,2.0706330411734104,2,44.73473,ethiopia,draw_94
Male,2.328037245490631,2,44.73473,ethiopia,draw_94
Female,1.9086189002680134,3,44.73473,ethiopia,draw_94
Male,1.9528076118974766,3,44.73473,ethiopia,draw_94
Female,2.066419398100197,2,44.84484,ethiopia,draw_94
Male,2.322997754953246,2,44.84484,ethiopia,draw_94
Female,1.905719103607479,3,44.84484,ethiopia,draw_94
Male,1.949815873076641,3,44.84484,ethiopia,draw_94
Female,2.0622204027210427,2,44.95495,ethiopia,draw_94
Male,2.3179728793594374,2,44.95495,ethiopia,draw_94
Female,1.9028262509715934,3,44.95495,ethiopia,draw_94
Male,1.9468309759872353,3,44.95495,ethiopia,draw_94
Female,2.0580345069905133,2,45.06507,ethiopia,draw_94
Male,2.3129635199332435,2,45.06507,ethiopia,draw_94
Female,1.8999395793325595,3,45.06507,ethiopia,draw_94
Male,1.9438527427560912,3,45.06507,ethiopia,draw_94
Female,2.053863257885693,2,45.17518,ethiopia,draw_94
Male,2.3079678465927285,2,45.17518,ethiopia,draw_94
Female,1.8970599241971025,3,45.17518,ethiopia,draw_94
Male,1.9408807473245702,3,45.17518,ethiopia,draw_94
Female,2.0497070055388273,2,45.28529,ethiopia,draw_94
Male,2.3029875311480854,2,45.28529,ethiopia,draw_94
Female,1.894187408126745,3,45.28529,ethiopia,draw_94
Male,1.937915672508786,3,45.28529,ethiopia,draw_94
Female,2.0455643846349814,2,45.3954,ethiopia,draw_94
Male,2.2980216891112897,2,45.3954,ethiopia,draw_94
Female,1.8913214333469752,3,45.3954,ethiopia,draw_94
Male,1.9349571874816376,3,45.3954,ethiopia,draw_94
Female,2.041435039545326,2,45.50551,ethiopia,draw_94
Male,2.2930707242007657,2,45.50551,ethiopia,draw_94
Female,1.8884618892603606,3,45.50551,ethiopia,draw_94
Male,1.9320055139594632,3,45.50551,ethiopia,draw_94
Female,2.0373199020108292,2,45.61562,ethiopia,draw_94
Male,2.2881334019813346,2,45.61562,ethiopia,draw_94
Female,1.8856093303083912,3,45.61562,ethiopia,draw_94
Male,1.9290600056417817,3,45.61562,ethiopia,draw_94
Female,2.033218816294924,2,45.72573,ethiopia,draw_94
Male,2.283212232040855,2,45.72573,ethiopia,draw_94
Female,1.8827634645878852,3,45.72573,ethiopia,draw_94
Male,1.9261215614532783,3,45.72573,ethiopia,draw_94
Female,2.0291322522863684,2,45.83584,ethiopia,draw_94
Male,2.2783059355604403,2,45.83584,ethiopia,draw_94
Female,1.8799242526090931,3,45.83584,ethiopia,draw_94
Male,1.9231897405495293,3,45.83584,ethiopia,draw_94
Female,2.02505895735807,2,45.94595,ethiopia,draw_94
Male,2.273415103815845,2,45.94595,ethiopia,draw_94
Female,1.8770914426925038,3,45.94595,ethiopia,draw_94
Male,1.9202648432606921,3,45.94595,ethiopia,draw_94
Female,2.020999891193307,2,46.05606,ethiopia,draw_94
Male,2.2685382578629127,2,46.05606,ethiopia,draw_94
Female,1.8742654151588445,3,46.05606,ethiopia,draw_94
Male,1.9173463068496925,3,46.05606,ethiopia,draw_94
Female,2.0169544523750527,2,46.16617,ethiopia,draw_94
Male,2.26367459378664,2,46.16617,ethiopia,draw_94
Female,1.871445859390125,3,46.16617,ethiopia,draw_94
Male,1.9144339321570072,3,46.16617,ethiopia,draw_94
Female,2.0129223060236123,2,46.27628,ethiopia,draw_94
Male,2.258826709655572,2,46.27628,ethiopia,draw_94
Female,1.8686327491240349,3,46.27628,ethiopia,draw_94
Male,1.9115284428349193,3,46.27628,ethiopia,draw_94
Female,2.008903542249988,2,46.38639,ethiopia,draw_94
Male,2.253993940613601,2,46.38639,ethiopia,draw_94
Female,1.8658260701548084,3,46.38639,ethiopia,draw_94
Male,1.9086297535494419,3,46.38639,ethiopia,draw_94
Female,2.004898699590309,2,46.4965,ethiopia,draw_94
Male,2.249175515154635,2,46.4965,ethiopia,draw_94
Female,1.8630263239561913,3,46.4965,ethiopia,draw_94
Male,1.905737469152029,3,46.4965,ethiopia,draw_94
Female,2.0009065157751174,2,46.60661,ethiopia,draw_94
Male,2.2443713953684226,2,46.60661,ethiopia,draw_94
Female,1.8602330926263753,3,46.60661,ethiopia,draw_94
Male,1.902851838178902,3,46.60661,ethiopia,draw_94
Female,1.996928749891996,2,46.71672,ethiopia,draw_94
Male,2.239581854506851,2,46.71672,ethiopia,draw_94
Female,1.8574467877682008,3,46.71672,ethiopia,draw_94
Male,1.8999727954163352,3,46.71672,ethiopia,draw_94
Female,1.9929655586297246,2,46.82683,ethiopia,draw_94
Male,2.234807132758313,2,46.82683,ethiopia,draw_94
Female,1.8546675212851842,3,46.82683,ethiopia,draw_94
Male,1.8971002974454134,3,46.82683,ethiopia,draw_94
Female,1.9890147983038458,2,46.93694,ethiopia,draw_94
Male,2.230047282261856,2,46.93694,ethiopia,draw_94
Female,1.851894247860219,3,46.93694,ethiopia,draw_94
Male,1.8942344099399722,3,46.93694,ethiopia,draw_94
Female,1.9850784639396788,2,47.04705,ethiopia,draw_94
Male,2.22530168835724,2,47.04705,ethiopia,draw_94
Female,1.8491280037422455,3,47.04705,ethiopia,draw_94
Male,1.8913751310154039,3,47.04705,ethiopia,draw_94
Female,1.981154725498677,2,47.15716,ethiopia,draw_94
Male,2.2205710249938395,2,47.15716,ethiopia,draw_94
Female,1.8463680073989506,3,47.15716,ethiopia,draw_94
Male,1.8885224598940467,3,47.15716,ethiopia,draw_94
Female,1.9772443483236724,2,47.26727,ethiopia,draw_94
Male,2.2158537970529597,2,47.26727,ethiopia,draw_94
Female,1.8436143785526498,3,47.26727,ethiopia,draw_94
Male,1.8856758813780437,3,47.26727,ethiopia,draw_94
Female,1.973348596850957,2,47.37738,ethiopia,draw_94
Male,2.211150557145353,2,47.37738,ethiopia,draw_94
Female,1.8408676304377718,3,47.37738,ethiopia,draw_94
Male,1.8828356342974435,3,47.37738,ethiopia,draw_94
Female,1.9694645199760803,2,47.48749,ethiopia,draw_94
Male,2.2064622533575418,2,47.48749,ethiopia,draw_94
Female,1.8381266601361144,3,47.48749,ethiopia,draw_94
Male,1.8800019940328696,3,47.48749,ethiopia,draw_94
Female,1.9655945851829688,2,47.5976,ethiopia,draw_94
Male,2.201787078250668,2,47.5976,ethiopia,draw_94
Female,1.8353928232625212,3,47.5976,ethiopia,draw_94
Male,1.8771742428536424,3,47.5976,ethiopia,draw_94
Female,1.9617376464872909,2,47.70771,ethiopia,draw_94
Male,2.197124639108345,2,47.70771,ethiopia,draw_94
Female,1.8326652672539685,3,47.70771,ethiopia,draw_94
Male,1.8743521971163652,3,47.70771,ethiopia,draw_94
Female,1.9578931823998538,2,47.81782,ethiopia,draw_94
Male,2.1924773428837856,2,47.81782,ethiopia,draw_94
Female,1.8299438818545708,3,47.81782,ethiopia,draw_94
Male,1.8715368170240285,3,47.81782,ethiopia,draw_94
Female,1.9540620863168738,2,47.92793,ethiopia,draw_94
Male,2.187844979424584,2,47.92793,ethiopia,draw_94
Female,1.8272290693344513,3,47.92793,ethiopia,draw_94
Male,1.8687280343800632,3,47.92793,ethiopia,draw_94
Female,1.9502437821722132,2,48.03804,ethiopia,draw_94
Male,2.1832244620632486,2,48.03804,ethiopia,draw_94
Female,1.8245203644930847,3,48.03804,ethiopia,draw_94
Male,1.8659245925628165,3,48.03804,ethiopia,draw_94
Female,1.9464372997705168,2,48.14815,ethiopia,draw_94
Male,2.178619911511102,2,48.14815,ethiopia,draw_94
Female,1.8218173842069247,3,48.14815,ethiopia,draw_94
Male,1.8631280980773444,3,48.14815,ethiopia,draw_94
Female,1.9426447655445176,2,48.25826,ethiopia,draw_94
Male,2.17402861180784,2,48.25826,ethiopia,draw_94
Female,1.8191212149190121,3,48.25826,ethiopia,draw_94
Male,1.8603377546036324,3,48.25826,ethiopia,draw_94
Female,1.938864896704774,2,48.36837,ethiopia,draw_94
Male,2.169451109796416,2,48.36837,ethiopia,draw_94
Female,1.8164312482705522,3,48.36837,ethiopia,draw_94
Male,1.8575533390005927,3,48.36837,ethiopia,draw_94
Female,1.935097570049592,2,48.47848,ethiopia,draw_94
Male,2.164888219260864,2,48.47848,ethiopia,draw_94
Female,1.8137473532157309,3,48.47848,ethiopia,draw_94
Male,1.8547753965383933,3,48.47848,ethiopia,draw_94
Female,1.9313428987815087,2,48.58859,ethiopia,draw_94
Male,2.16033835510555,2,48.58859,ethiopia,draw_94
Female,1.8110697207099389,3,48.58859,ethiopia,draw_94
Male,1.8520032436020453,3,48.58859,ethiopia,draw_94
Female,1.9275996768544104,2,48.6987,ethiopia,draw_94
Male,2.155803762790898,2,48.6987,ethiopia,draw_94
Female,1.8083977804908684,3,48.6987,ethiopia,draw_94
Male,1.8492378940276217,3,48.6987,ethiopia,draw_94
Female,1.923869596329615,2,48.80881,ethiopia,draw_94
Male,2.1512825816219383,2,48.80881,ethiopia,draw_94
Female,1.8057324695970862,3,48.80881,ethiopia,draw_94
Male,1.8464786354491471,3,48.80881,ethiopia,draw_94
Female,1.9201508083903507,2,48.91892,ethiopia,draw_94
Male,2.146775570150796,2,48.91892,ethiopia,draw_94
Female,1.803072768779595,3,48.91892,ethiopia,draw_94
Male,1.8437256370132542,3,48.91892,ethiopia,draw_94
Female,1.9164451339118371,2,49.02903,ethiopia,draw_94
Male,2.142279292382033,2,49.02903,ethiopia,draw_94
Female,1.8004196170067206,3,49.02903,ethiopia,draw_94
Male,1.8409777545144292,3,49.02903,ethiopia,draw_94
Female,1.912751428211037,2,49.13914,ethiopia,draw_94
Male,2.1377976364609474,2,49.13914,ethiopia,draw_94
Female,1.7977724779362017,3,49.13914,ethiopia,draw_94
Male,1.8382363607302945,3,49.13914,ethiopia,draw_94
Female,1.9090710519575667,2,49.24925,ethiopia,draw_94
Male,2.133328944903256,2,49.24925,ethiopia,draw_94
Female,1.7951319307510925,3,49.24925,ethiopia,draw_94
Male,1.8355009783902447,3,49.24925,ethiopia,draw_94
Female,1.9054022609258658,2,49.35936,ethiopia,draw_94
Male,2.128874997779874,2,49.35936,ethiopia,draw_94
Female,1.7924972918328077,3,49.35936,ethiopia,draw_94
Male,1.8327722924851448,3,49.35936,ethiopia,draw_94
Female,1.9017456441442453,2,49.46947,ethiopia,draw_94
Male,2.124433021970758,2,49.46947,ethiopia,draw_94
Female,1.7898688131210707,3,49.46947,ethiopia,draw_94
Male,1.8300491968175618,3,49.46947,ethiopia,draw_94
Female,1.898101083250089,2,49.57958,ethiopia,draw_94
Male,2.120004761638548,2,49.57958,ethiopia,draw_94
Female,1.7872463435118309,3,49.57958,ethiopia,draw_94
Male,1.8273323276421651,3,49.57958,ethiopia,draw_94
Female,1.8944674359518978,2,49.68969,ethiopia,draw_94
Male,2.1155905657427674,2,49.68969,ethiopia,draw_94
Female,1.7846293592184264,3,49.68969,ethiopia,draw_94
Male,1.8246218142585071,3,49.68969,ethiopia,draw_94
Female,1.8908474966161672,2,49.7998,ethiopia,draw_94
Male,2.1111894044153474,2,49.7998,ethiopia,draw_94
Female,1.7820193762231016,3,49.7998,ethiopia,draw_94
Male,1.8219172002211774,3,49.7998,ethiopia,draw_94
Female,1.887238163527505,2,49.90991,ethiopia,draw_94
Male,2.106801601525149,2,49.90991,ethiopia,draw_94
Female,1.7794149043764542,3,49.90991,ethiopia,draw_94
Male,1.8192188076565887,3,49.90991,ethiopia,draw_94
Female,1.88364245930523,2,50.02002,ethiopia,draw_94
Male,2.1024273281533987,2,50.02002,ethiopia,draw_94
Female,1.7768169456789382,3,50.02002,ethiopia,draw_94
Male,1.8165265220739057,3,50.02002,ethiopia,draw_94
Female,1.880057825692484,2,50.13013,ethiopia,draw_94
Male,2.0980662599646633,2,50.13013,ethiopia,draw_94
Female,1.7742243365546129,3,50.13013,ethiopia,draw_94
Male,1.813840288301221,3,50.13013,ethiopia,draw_94
Female,1.8764850514583673,2,50.24024,ethiopia,draw_94
Male,2.0937186056712456,2,50.24024,ethiopia,draw_94
Female,1.7716378141233338,3,50.24024,ethiopia,draw_94
Male,1.8111601302009233,3,50.24024,ethiopia,draw_94
Female,1.8729232808766234,2,50.35035,ethiopia,draw_94
Male,2.0893846339056443,2,50.35035,ethiopia,draw_94
Female,1.7690568293508775,3,50.35035,ethiopia,draw_94
Male,1.80848610155653,3,50.35035,ethiopia,draw_94
Female,1.8693733597250068,2,50.46046,ethiopia,draw_94
Male,2.0850631719100656,2,50.46046,ethiopia,draw_94
Female,1.7664817190199757,3,50.46046,ethiopia,draw_94
Male,1.8058181437367795,3,50.46046,ethiopia,draw_94
Female,1.8658353265218306,2,50.57057,ethiopia,draw_94
Male,2.0807559979183163,2,50.57057,ethiopia,draw_94
Female,1.7639126880587597,3,50.57057,ethiopia,draw_94
Male,1.8031567467607956,3,50.57057,ethiopia,draw_94
Female,1.8623095089563861,2,50.68068,ethiopia,draw_94
Male,2.0764634595737204,2,50.68068,ethiopia,draw_94
Female,1.7613499440367584,3,50.68068,ethiopia,draw_94
Male,1.8005018874478718,3,50.68068,ethiopia,draw_94
Female,1.8587958262113449,2,50.79079,ethiopia,draw_94
Male,2.0721825982986286,2,50.79079,ethiopia,draw_94
Female,1.758793293601255,3,50.79079,ethiopia,draw_94
Male,1.7978523986825126,3,50.79079,ethiopia,draw_94
Female,1.855293679264892,2,50.9009,ethiopia,draw_94
Male,2.067915803844855,2,50.9009,ethiopia,draw_94
Female,1.756242469792053,3,50.9009,ethiopia,draw_94
Male,1.7952090719489093,3,50.9009,ethiopia,draw_94
Female,1.8518035082813287,2,51.01101,ethiopia,draw_94
Male,2.0636614305160847,2,51.01101,ethiopia,draw_94
Female,1.7536974629446453,3,51.01101,ethiopia,draw_94
Male,1.7925713106669772,3,51.01101,ethiopia,draw_94
Female,1.8483249307865237,2,51.12112,ethiopia,draw_94
Male,2.059419847135743,2,51.12112,ethiopia,draw_94
Female,1.751158339644951,3,51.12112,ethiopia,draw_94
Male,1.7899392220393204,3,51.12112,ethiopia,draw_94
Female,1.8448561138989734,2,51.23123,ethiopia,draw_94
Male,2.0551928007393756,2,51.23123,ethiopia,draw_94
Female,1.7486242341941909,3,51.23123,ethiopia,draw_94
Male,1.787313453742988,3,51.23123,ethiopia,draw_94
Female,1.8413993157688486,2,51.34134,ethiopia,draw_94
Male,2.0509772681339578,2,51.34134,ethiopia,draw_94
Female,1.7460961293373574,3,51.34134,ethiopia,draw_94
Male,1.7846927905177663,3,51.34134,ethiopia,draw_94
Female,1.8379540306403397,2,51.45145,ethiopia,draw_94
Male,2.0467743452998652,2,51.45145,ethiopia,draw_94
Female,1.7435737828888846,3,51.45145,ethiopia,draw_94
Male,1.782077838399713,3,51.45145,ethiopia,draw_94
Female,1.834520026942924,2,51.56156,ethiopia,draw_94
Male,2.0425851571253943,2,51.56156,ethiopia,draw_94
Female,1.7410573375814256,3,51.56156,ethiopia,draw_94
Male,1.7794690618845528,3,51.56156,ethiopia,draw_94
Female,1.8310994505870193,2,51.67167,ethiopia,draw_94
Male,2.0384073622579764,2,51.67167,ethiopia,draw_94
Female,1.7385477452866134,3,51.67167,ethiopia,draw_94
Male,1.7768656554411597,3,51.67167,ethiopia,draw_94
Female,1.8276887787546134,2,51.78178,ethiopia,draw_94
Male,2.0342426857840428,2,51.78178,ethiopia,draw_94
Female,1.7360431424876,3,51.78178,ethiopia,draw_94
Male,1.7742683102710315,3,51.78178,ethiopia,draw_94
Female,1.8242901223280554,2,51.89189,ethiopia,draw_94
Male,2.0300909464982335,2,51.89189,ethiopia,draw_94
Female,1.7335445752579035,3,51.89189,ethiopia,draw_94
Male,1.7716767803740323,3,51.89189,ethiopia,draw_94
Female,1.8209028956982576,2,52.002,ethiopia,draw_94
Male,2.025951818486937,2,52.002,ethiopia,draw_94
Female,1.7310519153091553,3,52.002,ethiopia,draw_94
Male,1.769090909420037,3,52.002,ethiopia,draw_94
Female,1.8175259842806704,2,52.11211,ethiopia,draw_94
Male,2.021825538886035,2,52.11211,ethiopia,draw_94
Female,1.7285646994658261,3,52.11211,ethiopia,draw_94
Male,1.7665109649279995,3,52.11211,ethiopia,draw_94
Female,1.814161270316839,2,52.22222,ethiopia,draw_94
Male,2.017712078542357,2,52.22222,ethiopia,draw_94
Female,1.726083767964314,3,52.22222,ethiopia,draw_94
Male,1.763936838853145,3,52.22222,ethiopia,draw_94
Female,1.8108072550300736,2,52.33233,ethiopia,draw_94
Male,2.013610205250429,2,52.33233,ethiopia,draw_94
Female,1.72360841228818,3,52.33233,ethiopia,draw_94
Male,1.7613680998399845,3,52.33233,ethiopia,draw_94
Female,1.807465055187531,2,52.44244,ethiopia,draw_94
Male,2.009520535877979,2,52.44244,ethiopia,draw_94
Female,1.7211390659496164,3,52.44244,ethiopia,draw_94
Male,1.7588051640943594,3,52.44244,ethiopia,draw_94
Female,1.804134302068576,2,52.55255,ethiopia,draw_94
Male,2.0054437909926905,2,52.55255,ethiopia,draw_94
Female,1.7186757082468211,3,52.55255,ethiopia,draw_94
Male,1.7562482268795647,3,52.55255,ethiopia,draw_94
Female,1.8008138856537665,2,52.66266,ethiopia,draw_94
Male,2.001378615510691,2,52.66266,ethiopia,draw_94
Female,1.7162174646443773,3,52.66266,ethiopia,draw_94
Male,1.7536963906300325,3,52.66266,ethiopia,draw_94
Female,1.7975043653539842,2,52.77277,ethiopia,draw_94
Male,1.9973259753425165,2,52.77277,ethiopia,draw_94
Female,1.7137647671389507,3,52.77277,ethiopia,draw_94
Male,1.7511501725033232,3,52.77277,ethiopia,draw_94
Female,1.7942058873807216,2,52.88288,ethiopia,draw_94
Male,1.9932851441148924,2,52.88288,ethiopia,draw_94
